
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Exchanged species: Concentrations in mol/L     
    - Component in dry nodes in mol/L medium
 
VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_ca+2     ,t_mg+2     ,t_na+      ,t_k+       ,t_hco3-    ,t_so4-2    ,t_cl-      ,X_na+      ,X_k+       ,X_ca+2     ,X_mg+2     ,X_h+       ,
ZONE T= "0.000000E+00 yr"  F=POINT
     34.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9999  8.4250  0.2648E-03  0.1236E-03  0.2796E-02  0.3056E-03  0.3054E-02  0.1014E-05  0.1055E-03  0.1366E-01  0.7511E-02  0.3982E-01  0.1969E-01  0.4570E-02
     38.000      0.000     0.000  0.1009E+01  0.0000E+00  0.1000E+01   4.000  0.9999  8.5924  0.1717E-03  0.7926E-04  0.3342E-02  0.2303E-03  0.3218E-02  0.1031E-05  0.1118E-03  0.1991E-01  0.6905E-02  0.3833E-01  0.1875E-01  0.3794E-02
     42.000      0.000     0.000  0.1008E+01  0.0000E+00  0.1000E+01   4.000  0.9999  8.6188  0.1495E-03  0.6985E-04  0.3771E-02  0.1969E-03  0.3529E-02  0.1067E-05  0.1254E-03  0.2376E-01  0.6245E-02  0.3711E-01  0.1838E-01  0.3787E-02
     46.000      0.000     0.000  0.1007E+01  0.0000E+00  0.1000E+01   4.000  0.9998  8.5400  0.1601E-03  0.7680E-04  0.4271E-02  0.1935E-03  0.4042E-02  0.1136E-05  0.1521E-03  0.2575E-01  0.5878E-02  0.3606E-01  0.1833E-01  0.4365E-02
     50.000      0.000     0.000  0.1007E+01  0.0000E+00  0.1000E+01   4.000  0.9998  8.4038  0.1900E-03  0.9449E-04  0.4965E-02  0.2075E-03  0.4820E-02  0.1259E-05  0.1990E-03  0.2719E-01  0.5734E-02  0.3483E-01  0.1836E-01  0.5461E-02
     54.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9998  8.2500  0.2321E-03  0.1205E-03  0.5896E-02  0.2320E-03  0.5877E-02  0.1449E-05  0.2715E-03  0.2880E-01  0.5726E-02  0.3330E-01  0.1832E-01  0.7000E-02
     58.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9997  8.1104  0.2775E-03  0.1505E-03  0.6995E-02  0.2610E-03  0.7118E-02  0.1697E-05  0.3664E-03  0.3070E-01  0.5801E-02  0.3159E-01  0.1817E-01  0.8750E-02
     62.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9997  8.0065  0.3156E-03  0.1780E-03  0.8055E-02  0.2879E-03  0.8304E-02  0.1956E-05  0.4651E-03  0.3255E-01  0.5903E-02  0.3003E-01  0.1797E-01  0.1032E-01
     66.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9997  7.9501  0.3377E-03  0.1952E-03  0.8748E-02  0.3049E-03  0.9074E-02  0.2133E-05  0.5329E-03  0.3377E-01  0.5977E-02  0.2906E-01  0.1782E-01  0.1127E-01
ZONE T= "0.144003E+09 yr"  F=POINT
      3.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9999  7.5989  0.1788E-02  0.1070E-03  0.1033E-03  0.9704E-04  0.3402E-02  0.1000E-05  0.1000E-03  0.2417E-03  0.1142E-02  0.6045E-01  0.3832E-02  0.1483E-01
      6.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9999  7.6217  0.1697E-02  0.1874E-03  0.1093E-03  0.1113E-03  0.3388E-02  0.1000E-05  0.1000E-03  0.2568E-03  0.1315E-02  0.5778E-01  0.6760E-02  0.1412E-01
     10.000      0.000     0.000  0.1015E+01  0.0000E+00  0.1000E+01   4.000  0.9999  7.6434  0.1614E-02  0.2591E-03  0.1157E-03  0.1253E-03  0.3375E-02  0.1000E-05  0.1000E-03  0.2728E-03  0.1486E-02  0.5535E-01  0.9414E-02  0.1348E-01
